episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
105,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,6.133061906813572,92.2998380346663,0.050000000000000044,-0.6984323324698161,-0.39804890989216923,0.4314951801976459,-0.9224874996514292,-0.7094143115542404
106,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,763.8084440463433,164.6328298448521,0.050000000000000044,-0.6299381037020022,-0.30194994380692486,0.5269028894821124,-0.5730656442284999,-0.7425854075030172
107,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,3.8581141275196362,133.0504902122255,0.050000000000000044,-0.6490554415725718,-0.3252275555195595,0.512939668278091,-0.6340464105872914,-0.7121870189596551
108,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-3.328017685189455,124.66762004622477,0.050000000000000044,-0.6674241150138434,-0.3374020948785741,0.5297227916497721,-0.6369408683129658,-0.7471678689902832
109,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-2.1985509580622176,92.99664214683439,0.050000000000000044,-0.022158080035042604,0.03708330368994206,0.3097438535805355,0.11972248443761338,-0.2861908609631397
110,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,162.35555944587063,44.7116880129,0.050000000000000044,-0.6311278851789466,-0.333691343044095,0.4334693133294706,-0.7698153774277984,-0.6474727242045262
111,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,769.9397030893385,116.93390305086463,0.050000000000000044,-0.7159520749640987,-0.3917799243373309,0.5171076535260419,-0.7576370638993076,-0.783743627071913
112,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,6550.7681469065365,5950.655986866795,0.050000000000000044,-0.6255538331518722,-0.305793661201998,0.5047837389716736,-0.6057914262946531,-0.7040148354633637
113,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,751.2214281138095,4558.406218421861,0.050000000000000044,-0.6133177772772662,-0.269932576484761,0.5681451630250859,-0.47511198554873973,-0.7108656435034996
114,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-1.1140428576602965,4993.763277075851,0.050000000000000044,-0.6520023675422117,-0.3228698939975879,0.5276835697577407,-0.6118627004926785,-0.7146038210665973
115,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,709.8524273179507,2833.953548890177,0.050000000000000044,-0.6946458715867768,-0.3909325864123926,0.44417654173019633,-0.8801288444671052,-0.7322180082034442
116,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,6553.498678880876,8627.509028259325,0.050000000000000044,-0.7278185935040067,-0.41981308973044906,0.46384994294099896,-0.9050622860243591,-0.740537262165399
117,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,764.8159110133751,9987.274868897182,0.050000000000000044,-0.6917655446519511,-0.3694420904089347,0.507452455553704,-0.7280329149374595,-0.7472139820301156
118,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,714.4726546408812,5093.760041102139,0.050000000000000044,-0.7713304189000583,-0.4655017483780919,0.47523454381117636,-0.9795200168846488,-0.7999825175751913
119,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-0.21382370473705792,3301.2428692162393,0.050000000000000044,-0.673195391245498,-0.3523989825500382,0.5022576270102795,-0.7016299277478683,-0.7317905588388343
120,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,5.195194298229076,4128.790173318737,0.050000000000000044,-0.6377327879383303,-0.3081821224154132,0.5302388324818083,-0.5812137918547987,-0.7251189849087308
121,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,11.97415402364275,3693.4060963543957,0.050000000000000044,-0.6264851102052014,-0.28951471683112495,0.5510563412848087,-0.5253813360646761,-0.7449187230665644
122,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,14.814060279040692,4093.4635616624723,0.050000000000000044,-0.5573425250330664,-0.2654247139898219,0.44670544806057993,-0.5941828449646004,-0.6173407483780959
123,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,759.9192710516279,123.72939568965054,0.050000000000000044,-0.6294587593297977,-0.3052348652950502,0.5167028351271724,-0.5907358050782223,-0.7188408197668619
124,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-4.7487488101580615,104.42766545562642,0.050000000000000044,-0.7904290828190352,-0.4901487325685224,0.46808359812553657,-1.0471393027470879,-0.8280045719215544
125,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,11.522479743341759,23.178248663544256,0.050000000000000044,-0.23594791351629862,-0.05613389344400288,0.3931734427786038,-0.14277132516198943,-0.41202962865486203
126,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,777.2959073328119,93.23146209668221,0.050000000000000044,-0.6109643708801806,-0.28113702996292034,0.535259015010921,-0.5252354880135633,-0.7157294497418729
127,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,19.187979616850942,98.76164493074239,0.050000000000000044,-0.690877934758076,-0.3858934652632462,0.44956008762305333,-0.8583801718332472,-0.7496281057474657
128,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,2.0237209681473787,77.28634471431842,0.050000000000000044,-0.6717589959842607,-0.3586174704425962,0.4784617238931478,-0.749521753850229,-0.7308064205674766
